,title,description,published date,url,publisher,published time ago,State,Department,POSITIVE,NEUTRAL,NEGATIVE,SENTIMENT_ANALYSIS_RESULT
2037,[UPDATED] Labour suspends planned strike for 30 days - Punch Newspapers,[UPDATED] Labour suspends planned strike for 30 days  Punch Newspapers,2023-10-02 23:37:30,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vcHVuY2huZy5jb20vdXBkYXRlZC1sYWJvdXItc3VzcGVuZHMtcGxhbm5lZC1zdHJpa2UtZm9yLTMwLWRheXMv0gFLaHR0cHM6Ly9wdW5jaG5nLmNvbS91cGRhdGVkLWxhYm91ci1zdXNwZW5kcy1wbGFubmVkLXN0cmlrZS1mb3ItMzAtZGF5cy8_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Punch Newspapers,"0 days, 15 hours, 13 minutes, 47 seconds ago",Lucknow,Ministry of Labour & Employment,0.7914734482765198,0.20852655172348022,0.20852655172348022,NEU
2038,MSME Ministry inaugurates Khadi outlet at IIT Delhi to promote Khadi products - The Financial Express,MSME Ministry inaugurates Khadi outlet at IIT Delhi to promote Khadi products  The Financial Express,2023-10-03 06:09:44,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9idXNpbmVzcy9zbWUtbXNtZS1taW5pc3RyeS1pbmF1Z3VyYXRlcy1raGFkaS1vdXRsZXQtYXQtaWl0LWRlbGhpLXRvLXByb21vdGUta2hhZGktcHJvZHVjdHMtMzI2MTE5Mi_SAYkBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vYnVzaW5lc3Mvc21lLW1zbWUtbWluaXN0cnktaW5hdWd1cmF0ZXMta2hhZGktb3V0bGV0LWF0LWlpdC1kZWxoaS10by1wcm9tb3RlLWtoYWRpLXByb2R1Y3RzLTMyNjExOTIvbGl0ZS8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Financial Express,"0 days, 8 hours, 41 minutes, 38 seconds ago",Lucknow,"Ministry of Micro, Small & Medium Enterprises",0.8715695142745972,0.12843048572540283,0.12843048572540283,NEU
2039,KVIC Inaugurated A New Khadi India Outlet At IIT Delhi - Adda247,KVIC Inaugurated A New Khadi India Outlet At IIT Delhi  Adda247,2023-10-03 05:30:11,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vY3VycmVudGFmZmFpcnMuYWRkYTI0Ny5jb20va3ZpYy1pbmF1Z3VyYXRlZC1hLW5ldy1raGFkaS1pbmRpYS1vdXRsZXQtYXQtaWl0LWRlbGhpL9IBXmh0dHBzOi8vY3VycmVudGFmZmFpcnMuYWRkYTI0Ny5jb20va3ZpYy1pbmF1Z3VyYXRlZC1hLW5ldy1raGFkaS1pbmRpYS1vdXRsZXQtYXQtaWl0LWRlbGhpL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Adda247,"0 days, 9 hours, 21 minutes, 11 seconds ago",Lucknow,"Ministry of Micro, Small & Medium Enterprises",0.9306312799453735,0.06936872005462646,0.06936872005462646,NEU
2040,Governor reaches Khadi India showroom - Daily Pioneer,Governor reaches Khadi India showroom  Daily Pioneer,2023-10-02 21:03:34,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmRhaWx5cGlvbmVlci5jb20vMjAyMy9zdGF0ZS1lZGl0aW9ucy9nb3Zlcm5vci1yZWFjaGVzLWtoYWRpLWluZGlhLXNob3dyb29tLmh0bWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Daily Pioneer,"0 days, 17 hours, 47 minutes, 48 seconds ago",Lucknow,"Ministry of Micro, Small & Medium Enterprises",0.9752683639526367,0.02473163604736328,0.02473163604736328,NEU
2041,"Indonesia bans purchases on social media, in a blow to TikTok's e-commerce ambitions - CNBC","Indonesia bans purchases on social media, in a blow to TikTok's e-commerce ambitions  CNBC",2023-09-27 07:41:36,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMjcvaW5kb25lc2lhLXRvLWJhbi1wdXJjaGFzZXMtb24tc29jaWFsLW1lZGlhLXBsYXRmb3Jtcy1saWtlLXRpa3Rvay5odG1s0gFpaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDkvMjcvaW5kb25lc2lhLXRvLWJhbi1wdXJjaGFzZXMtb24tc29jaWFsLW1lZGlhLXBsYXRmb3Jtcy1saWtlLXRpa3Rvay5odG1s?oc=5&hl=en-IN&gl=IN&ceid=IN:en,CNBC,"6 days, 7 hours, 9 minutes, 46 seconds ago",Lucknow,"Ministry of Micro, Small & Medium Enterprises",0.7086508274078369,0.2913491725921631,0.2913491725921631,NEG
2042,TikTok laments Indonesia’s social media commerce ban - The Daily Star,TikTok laments Indonesia’s social media commerce ban  The Daily Star,2023-10-01 20:27:35,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy50aGVkYWlseXN0YXIubmV0L2J1c2luZXNzL2dsb2JhbC1lY29ub215L3NvdXRoLWVhc3QtYXNpYS9uZXdzL3Rpa3Rvay1sYW1lbnRzLWluZG9uZXNpYXMtc29jaWFsLW1lZGlhLWNvbW1lcmNlLWJhbi0zNDMyMjUx0gGJAWh0dHBzOi8vd3d3LnRoZWRhaWx5c3Rhci5uZXQvYnVzaW5lc3MvZ2xvYmFsLWVjb25vbXkvc291dGgtZWFzdC1hc2lhL25ld3MvdGlrdG9rLWxhbWVudHMtaW5kb25lc2lhcy1zb2NpYWwtbWVkaWEtY29tbWVyY2UtYmFuLTM0MzIyNTE_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Daily Star,"1 days, 18 hours, 23 minutes, 47 seconds ago",Lucknow,"Ministry of Micro, Small & Medium Enterprises",0.8765084147453308,0.12349158525466919,0.12349158525466919,NEG
2043,OBC population in UP may be over 50% - The Tribune India,OBC population in UP may be over 50%  The Tribune India,2023-10-03 08:49:00,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9pbmRpYS9vYmMtcG9wdWxhdGlvbi1pbi11cC1tYXktYmUtb3Zlci01MC01NTAwNTfSAVBodHRwczovL20udHJpYnVuZWluZGlhLmNvbS9uZXdzL2luZGlhL29iYy1wb3B1bGF0aW9uLWluLXVwLW1heS1iZS1vdmVyLTUwLTU1MDA1Nw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Tribune India,"0 days, 6 hours, 2 minutes, 27 seconds ago",Lucknow,Ministry of Parliamentary Affairs,0.968603253364563,0.03139674663543701,0.03139674663543701,NEU
2044,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-10-03 09:02:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYzNjA10gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"0 days, 5 hours, 49 minutes, 30 seconds ago",Lucknow,"Ministry of Personnel, Public Grievances & Pensions",0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
2045,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS - Insights IAS,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS  Insights IAS,2023-10-02 11:30:27,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lmluc2lnaHRzb25pbmRpYS5jb20vMjAyMy8xMC8wMi9pZ21zLTItMC1wdWJsaWMtZ3JpZXZhbmNlLXBvcnRhbC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Insights IAS,"1 days, 3 hours, 21 minutes, 3 seconds ago",Lucknow,"Ministry of Personnel, Public Grievances & Pensions",0.9768221974372864,0.023177802562713623,0.023177802562713623,NEU
2046,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park - Devdiscourse,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park  Devdiscourse,2023-10-02 17:05:21,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI2MTU3MjktZGVwYXJ0bWVudC1vZi1wZW5zaW9uLWFuZC1wZW5zaW9uZXJzLXdlbGZhcmUtb3JnYW5pc2Utc2hyYW1kYW4tLS1zd2FjaGhhdGEtaGktc2V2YS1ldmVudC1hdC1uZWhydS1wYXJr0gGhAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9oZWFkbGluZXMvMjYxNTcyOS1kZXBhcnRtZW50LW9mLXBlbnNpb24tYW5kLXBlbnNpb25lcnMtd2VsZmFyZS1vcmdhbmlzZS1zaHJhbWRhbi0tLXN3YWNoaGF0YS1oaS1zZXZhLWV2ZW50LWF0LW5laHJ1LXBhcms_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"0 days, 21 hours, 46 minutes, 9 seconds ago",Lucknow,"Ministry of Personnel, Public Grievances & Pensions",0.9774736166000366,0.02252638339996338,0.02252638339996338,NEU
2047,154th Mahatma Gandhi Jayanti Celebrated At RINL - Indian PSU,154th Mahatma Gandhi Jayanti Celebrated At RINL  Indian PSU,2023-10-02 08:26:40,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vaW5kaWFucHN1LmNvbS8xNTR0aC1tYWhhdG1hLWdhbmRoaS1qYXlhbnRpLWNlbGVicmF0ZWQtYXQtcmlubC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Indian PSU,"1 days, 6 hours, 24 minutes, 50 seconds ago",Lucknow,"Ministry of Personnel, Public Grievances & Pensions",0.6898240447044373,0.31017595529556274,0.31017595529556274,POS
2048,"Technology has immense potential to bring Govt, citizens closer ... - Daily Excelsior","Technology has immense potential to bring Govt, citizens closer ...  Daily Excelsior",2023-10-02 04:30:31,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmRhaWx5ZXhjZWxzaW9yLmNvbS90ZWNobm9sb2d5LWhhcy1pbW1lbnNlLXBvdGVudGlhbC10by1icmluZy1nb3Z0LWNpdGl6ZW5zLWNsb3Nlci1zcmluaXZhcy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Daily Excelsior,"1 days, 10 hours, 20 minutes, 59 seconds ago",Lucknow,"Ministry of Personnel, Public Grievances & Pensions",0.9807960987091064,0.019203901290893555,0.019203901290893555,POS
2049,South Africa gives go-ahead for TotalEnergies to drill offshore - Reuters,South Africa gives go-ahead for TotalEnergies to drill offshore  Reuters,2023-10-02 14:56:00,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9lbmVyZ3kvc291dGgtYWZyaWNhbi1taW5pc3Rlci1naXZlcy1ncmVlbi1saWdodC10b3RhbGVuZXJnaWVzLWRyaWxsaW5nLW9mZi1jYXBlLWNvYXN0LTIwMjMtMTAtMDIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Reuters,"0 days, 23 hours, 55 minutes, 34 seconds ago",Lucknow,Ministry of Petroleum & Natural Gas,0.8806418180465698,0.11935818195343018,0.11935818195343018,NEU
2050,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices - Outlook India,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices  Outlook India,2023-10-03 03:35:11,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vYnVzaW5lc3Mub3V0bG9va2luZGlhLmNvbS9uZXdzL29pbC1pbmR1c3RyeS1vZmZpY2lhbHMtYW5kLW1pbmlzdGVycy10by1ob2xkLWRpc2N1c3Npb24tb24tcmlzaW5nLW9pbC1wcmljZXPSAX1odHRwczovL2J1c2luZXNzLm91dGxvb2tpbmRpYS5jb20vYW1wL3N0b3J5L25ld3Mvb2lsLWluZHVzdHJ5LW9mZmljaWFscy1hbmQtbWluaXN0ZXJzLXRvLWhvbGQtZGlzY3Vzc2lvbi1vbi1yaXNpbmctb2lsLXByaWNlcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Outlook India,"0 days, 11 hours, 16 minutes, 23 seconds ago",Lucknow,Ministry of Petroleum & Natural Gas,0.9375123381614685,0.062487661838531494,0.062487661838531494,NEU
2051,"Oil Latest: Industry Is Part of Energy Change, Executives Say - Bloomberg","Oil Latest: Industry Is Part of Energy Change, Executives Say  Bloomberg",2023-10-02 13:07:30,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTEwLTAyL29pbC1sYXRlc3QtaGFsbGlidXJ0b24tY2VvLXNlZXMtbWFya2V0LXRpZ2h0ZW5pbmctZnVydGhlctIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Bloomberg,"1 days, 1 hours, 44 minutes, 4 seconds ago",Lucknow,Ministry of Petroleum & Natural Gas,0.9105413556098938,0.0894586443901062,0.0894586443901062,NEU
2052,"Oil prices ‘too high’, India calls for higher production by Opec+ - ETEnergyWorld","Oil prices ‘too high’, India calls for higher production by Opec+  ETEnergyWorld",2023-10-03 02:30:21,https://news.google.com/rss/articles/CBMihAFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3Mvb2lsLWFuZC1nYXMvb2lsLXByaWNlcy10b28taGlnaC1pbmRpYS1jYWxscy1mb3ItaGlnaGVyLXByb2R1Y3Rpb24tYnktb3BlYy8xMDQxMTc5NTnSAYgBaHR0cHM6Ly9lbmVyZ3kuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy9vaWwtYW5kLWdhcy9vaWwtcHJpY2VzLXRvby1oaWdoLWluZGlhLWNhbGxzLWZvci1oaWdoZXItcHJvZHVjdGlvbi1ieS1vcGVjLzEwNDExNzk1OQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,ETEnergyWorld,"0 days, 12 hours, 21 minutes, 13 seconds ago",Lucknow,Ministry of Petroleum & Natural Gas,0.7733314037322998,0.2266685962677002,0.2266685962677002,NEU
2053,"ONGC, Oil India Shares Drop After Government Hikes Natural Gas Prices - BQ Prime","ONGC, Oil India Shares Drop After Government Hikes Natural Gas Prices  BQ Prime",2023-10-03 05:13:20,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL21hcmtldHMvb25nYy1vaWwtaW5kaWEtc2hhcmVzLWRyb3AtYWZ0ZXItZ292ZXJubWVudC1oaWtlcy1uYXR1cmFsLWdhcy1wcmljZXPSAWhodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvbWFya2V0cy9vbmdjLW9pbC1pbmRpYS1zaGFyZXMtZHJvcC1hZnRlci1nb3Zlcm5tZW50LWhpa2VzLW5hdHVyYWwtZ2FzLXByaWNlcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,BQ Prime,"0 days, 9 hours, 38 minutes, 14 seconds ago",Lucknow,Ministry of Petroleum & Natural Gas,0.930537760257721,0.06946223974227905,0.06946223974227905,NEG
2054,"Ahmedabad News Roundup: Rickshaw Drivers' Strike, Vibrant Gujarat-Vibrant District Program, and more - Knocksense","Ahmedabad News Roundup: Rickshaw Drivers' Strike, Vibrant Gujarat-Vibrant District Program, and more  Knocksense ",2023-10-03 07:42:06,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5rbm9ja3NlbnNlLmNvbS9haG1lZGFiYWQvYWhtZWRhYmFkLW5ld3Mtcm91bmR1cC1yaWNrc2hhdy1kcml2ZXJzLXN0cmlrZS12aWJyYW50LWd1amFyYXQtdmlicmFudC1kaXN0cmljdC1wcm9ncmFtLWFuZC1tb3Jl0gGPAWh0dHBzOi8vd3d3Lmtub2Nrc2Vuc2UuY29tL2FtcC9zdG9yeS9haG1lZGFiYWQvYWhtZWRhYmFkLW5ld3Mtcm91bmR1cC1yaWNrc2hhdy1kcml2ZXJzLXN0cmlrZS12aWJyYW50LWd1amFyYXQtdmlicmFudC1kaXN0cmljdC1wcm9ncmFtLWFuZC1tb3Jl?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Knocksense,"0 days, 7 hours, 9 minutes, 29 seconds ago",Lucknow,Ministry of Planning,0.9761684536933899,0.023831546306610107,0.023831546306610107,NEU
2055,Our govt takes strict action to contain incidents communal violence ... - Vartha Bharati,Our govt takes strict action to contain incidents communal violence ...  Vartha Bharati,2023-10-03 08:34:00,https://news.google.com/rss/articles/CBMihgFodHRwczovL2VuZ2xpc2gudmFydGhhYmhhcmF0aS5pbi9rYXJuYXRha2Evb3VyLWdvdnQtdGFrZXMtc3RyaWN0LWFjdGlvbi10by1jb250YWluLWluY2lkZW50cy1jb21tdW5hbC12aW9sZW5jZS1xdWlja2x5LWNtLXNpZGRhcmFtYWlhaNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Vartha Bharati,"0 days, 6 hours, 17 minutes, 37 seconds ago",Lucknow,Ministry of Power,0.9150481820106506,0.08495181798934937,0.08495181798934937,NEU
2056,Transport ministers and IRU talk development priorities at major ... - IRU,Transport ministers and IRU talk development priorities at major ...  IRU,2023-10-02 13:56:54,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmlydS5vcmcvbmV3cy1yZXNvdXJjZXMvbmV3c3Jvb20vdHJhbnNwb3J0LW1pbmlzdGVycy1hbmQtaXJ1LXRhbGstZGV2ZWxvcG1lbnQtcHJpb3JpdGllcy1tYWpvci1jaGluYS1mb3J1bdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,IRU,"1 days, 0 hours, 54 minutes, 47 seconds ago",Lucknow,Ministry of Road Transport & Highways,0.949505627155304,0.050494372844696045,0.050494372844696045,NEU
2057,Highway awards to pick up pace as ‘key issues resolved’ - The Financial Express,Highway awards to pick up pace as ‘key issues resolved’  The Financial Express,2023-10-02 19:30:00,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2J1c2luZXNzL3JvYWR3YXlzLWhpZ2h3YXktYXdhcmRzLXRvLXBpY2stdXAtcGFjZS1hcy1rZXktaXNzdWVzLXJlc29sdmVkLTMyNjA4NzUv0gF2aHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vYnVzaW5lc3Mvcm9hZHdheXMtaGlnaHdheS1hd2FyZHMtdG8tcGljay11cC1wYWNlLWFzLWtleS1pc3N1ZXMtcmVzb2x2ZWQtMzI2MDg3NS9saXRlLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Financial Express,"0 days, 19 hours, 21 minutes, 41 seconds ago",Lucknow,Ministry of Road Transport & Highways,0.9648250937461853,0.0351749062538147,0.0351749062538147,NEU
2058,End of road for old vehicles in Karnataka - Construction World,End of road for old vehicles in Karnataka  Construction World,2023-10-03 05:41:17,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5jb25zdHJ1Y3Rpb253b3JsZC5pbi90cmFuc3BvcnQtaW5mcmFzdHJ1Y3R1cmUvaGlnaHdheXMtYW5kLXJvYWRzLWluZnJhc3RydWN0dXJlL2VuZC1vZi1yb2FkLWZvci1vbGQtdmVoaWNsZXMtaW4ta2FyLzQ1MDg30gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Construction World,"0 days, 9 hours, 10 minutes, 24 seconds ago",Lucknow,Ministry of Road Transport & Highways,0.8659369349479675,0.13406306505203247,0.13406306505203247,NEU
2059,Mayur Ratilal Govekar Named Deputy Secretary of Ministry of Road ... - Elets,Mayur Ratilal Govekar Named Deputy Secretary of Ministry of Road ...  Elets,2023-09-21 07:00:00,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vZWdvdi5lbGV0c29ubGluZS5jb20vMjAyMy8wOS9tYXl1ci1yYXRpbGFsLWdvdmVrYXItbmFtZWQtZGVwdXR5LXNlY3JldGFyeS1vZi1taW5pc3RyeS1vZi1yb2FkLXRyYW5zcG9ydC1hbmQtaGlnaHdheXMv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Elets,"12 days, 7 hours, 51 minutes, 41 seconds ago",Lucknow,Ministry of Road Transport & Highways,0.9204856753349304,0.07951432466506958,0.07951432466506958,NEU
2060,Delhi-Vadodara road trip in 10 hours - What we know so far - News9 LIVE,Delhi-Vadodara road trip in 10 hours - What we know so far  News9 LIVE,2023-10-03 08:48:03,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm5ld3M5bGl2ZS5jb20vdXRpbGl0eS9kZWxoaS12YWRvZGFyYS1yb2FkLXRyaXAtaW4tMTAtaG91cnMtd2hhdC13ZS1rbm93LXNvLWZhci0yMzA3MTIx0gFmaHR0cHM6Ly93d3cubmV3czlsaXZlLmNvbS91dGlsaXR5L2RlbGhpLXZhZG9kYXJhLXJvYWQtdHJpcC1pbi0xMC1ob3Vycy13aGF0LXdlLWtub3ctc28tZmFyLTIzMDcxMjEvYW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,News9 LIVE,"0 days, 6 hours, 3 minutes, 38 seconds ago",Lucknow,Ministry of Road Transport & Highways,0.979250431060791,0.020749568939208984,0.020749568939208984,NEU
2061,OBC population in UP may be over 50% - The Tribune India,OBC population in UP may be over 50%  The Tribune India,2023-10-03 08:49:00,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9pbmRpYS9vYmMtcG9wdWxhdGlvbi1pbi11cC1tYXktYmUtb3Zlci01MC01NTAwNTfSAVBodHRwczovL20udHJpYnVuZWluZGlhLmNvbS9uZXdzL2luZGlhL29iYy1wb3B1bGF0aW9uLWluLXVwLW1heS1iZS1vdmVyLTUwLTU1MDA1Nw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Tribune India,"0 days, 6 hours, 2 minutes, 42 seconds ago",Lucknow,Ministry of Rural Development,0.968603253364563,0.03139674663543701,0.03139674663543701,NEU
2062,"Vice-Chancellor of Universiti Teknologi Malaysia, Professor Ahmad ... - PR Newswire","Vice-Chancellor of Universiti Teknologi Malaysia, Professor Ahmad ...  PR Newswire",2023-10-03 02:38:00,https://news.google.com/rss/articles/CBMiuwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9hcGFjL25ld3MtcmVsZWFzZXMvdmljZS1jaGFuY2VsbG9yLW9mLXVuaXZlcnNpdGktdGVrbm9sb2dpLW1hbGF5c2lhLXByb2Zlc3Nvci1haG1hZC1mYXV6aS1pc21haWwtcmVjZWl2ZXMtdGhlLXByZXN0aWdpb3VzLTIwMjMtbXVzdGFmYS1wYnVoLXByaXplLTMwMTk0NTEyMC5odG1s0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PR Newswire,"0 days, 12 hours, 13 minutes, 45 seconds ago",Lucknow,Ministry of Science & Technology,0.9770399332046509,0.02296006679534912,0.02296006679534912,NEU
2063,NATO and Spain engage in practical cooperation on science - NATO HQ,NATO and Spain engage in practical cooperation on science  NATO HQ,2023-09-20 15:10:16,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdG8uaW50L2Nwcy9lbi9uYXRvaHEvbmV3c18yMTgyNzAuaHRt0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,NATO HQ,"12 days, 23 hours, 41 minutes, 29 seconds ago",Lucknow,Ministry of Science & Technology,0.8643690943717957,0.13563090562820435,0.13563090562820435,POS
2064,New study uncovers potential treatment for non-alcoholic fatty liver ... - Science Daily,New study uncovers potential treatment for non-alcoholic fatty liver ...  Science Daily,2023-10-02 21:19:38,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAyMy8xMC8yMzEwMDIxMjQyNTEuaHRt0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Science Daily,"0 days, 17 hours, 32 minutes, 7 seconds ago",Lucknow,Ministry of Science & Technology,0.6675977110862732,0.3324022889137268,0.3324022889137268,NEU
2065,Mosti channelled RM33 mil for 13 vaccine research projects from ... - The Edge Malaysia,Mosti channelled RM33 mil for 13 vaccine research projects from ...  The Edge Malaysia,2023-10-02 14:30:44,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdGhlZWRnZW1hbGF5c2lhLmNvbS9ub2RlLzY4NDU5OdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Edge Malaysia,"1 days, 0 hours, 21 minutes, 1 seconds ago",Lucknow,Ministry of Science & Technology,0.9669795036315918,0.0330204963684082,0.0330204963684082,NEU
2066,"Government cuts R&D budget, scientific community stunned - University World News","Government cuts R&D budget, scientific community stunned  University World News",2023-09-13 07:00:00,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnVuaXZlcnNpdHl3b3JsZG5ld3MuY29tL3Bvc3QucGhwP3N0b3J5PTIwMjMwOTEzMTc0MDUxMTcw0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,University World News,"20 days, 7 hours, 51 minutes, 45 seconds ago",Lucknow,Ministry of Science & Technology,0.9271418452262878,0.07285815477371216,0.07285815477371216,NEG
2067,Letter from Handlon Campus – Calvin University Chimes - Calvin University Chimes,Letter from Handlon Campus – Calvin University Chimes  Calvin University Chimes,2023-10-02 15:05:46,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vY2FsdmluY2hpbWVzLm9yZy8yMDIzLzEwLzAyL2xldHRlci1mcm9tLWhhbmRsb24tY2FtcHVzLTIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Calvin University Chimes,"0 days, 23 hours, 46 minutes, 5 seconds ago",Lucknow,Ministry of Social Justice & Empowerment,0.9777756333351135,0.022224366664886475,0.022224366664886475,NEU
2068,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-09-27 06:30:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYxMTU50gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"6 days, 8 hours, 21 minutes, 51 seconds ago",Lucknow,Ministry of Social Justice & Empowerment,0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
2069,Ministry of Social Justice and Empowerment enhances foot care services with cutting-edge unit - Devdiscourse,Ministry of Social Justice and Empowerment enhances foot care services with cutting-edge unit  Devdiscourse,2023-09-19 04:03:58,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI1OTg4NjMtbWluaXN0cnktb2Ytc29jaWFsLWp1c3RpY2UtYW5kLWVtcG93ZXJtZW50LWVuaGFuY2VzLWZvb3QtY2FyZS1zZXJ2aWNlcy13aXRoLWN1dHRpbmctZWRnZS11bml00gGYAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9oZWFkbGluZXMvMjU5ODg2My1taW5pc3RyeS1vZi1zb2NpYWwtanVzdGljZS1hbmQtZW1wb3dlcm1lbnQtZW5oYW5jZXMtZm9vdC1jYXJlLXNlcnZpY2VzLXdpdGgtY3V0dGluZy1lZGdlLXVuaXQ_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"14 days, 10 hours, 47 minutes, 53 seconds ago",Lucknow,Ministry of Social Justice & Empowerment,0.8344230651855469,0.16557693481445312,0.16557693481445312,POS
